Ladies,ladies,0.38,0.78
with,with,4236.81,4237.02
the,the,4237.03,4237.38
Latino,latino,4237.55,4238.22
Americans,americans,4238.4,4239.299999999999
the,the,4239.62,4239.74
Hispanic,hispanic,4239.74,4240.42
Americans,americans,4240.42,4241.1
The,the,4241.429999,4241.569999
same,same,4241.57,4241.86
exact,exact,4241.86,4242.25
thing,thing,4242.25,4242.84
They,they,4242.91,4243.11
talk,talk,4243.11,4243.62
they,they,4243.67,4243.81
don't,don't,4243.809999,4243.989999
get,get,4243.99,4244.11
it,it,4244.11,4244.24
done,done,4244.24,4244.49
You,you,4244.77,4244.950000000001
go,go,4244.95,4245.13
into,into,4245.13,4245.34
the,the,4245.339999,4245.499999
inner,inner,4245.5,4245.68
cities,cities,4245.679999,4245.999999
and,and,4246.0,4246.14
you,you,4246.139999,4246.259999
see,see,4246.26,4246.39
it's,it's,4246.389999,4246.539999
45,<unk>,4246.539999,4246.979998999999
percent,percent,4246.98,4247.339999999999
poverty,poverty,4247.34,4247.89
African,african,4248.29,4248.78
Americans,americans,4248.78,4249.3099999999995
now,now,4249.31,4249.47
45,<unk>,4249.4800000000005,4250.01
percent,percent,4250.4,4250.83
poverty,poverty,4250.96,4251.41
in,in,4251.41,4251.5
the,the,4251.5,4251.61
inner,inner,4251.61,4251.78
cities,cities,4251.78,4252.2
The,the,4252.96,4253.13
education,education,4253.13,4253.77
is,is,4253.77,4253.950000000001
a,a,4253.98,4254.11
disaster,disaster,4254.16,4254.94
Jobs,jobs,4255.52,4256.13
are,are,4256.2,4256.73
essentially,essentially,4256.86,4257.4
nonexistent,nonexistent,4257.4,4258.36
I,i,4259.28,4259.38
mean,mean,4259.38,4259.77
it's,it's,4259.8,4260.28
you,you,4260.78,4261.0199999999995
know,know,4261.02,4261.160000000001
and,and,4261.34,4261.53
I've,i've,4261.53,4261.66
been,been,4261.66,4261.82
saying,saying,4261.82,4262.24
at,at,4262.389999,4262.559999
big,big,4262.7,4262.929999999999
speeches,speeches,4262.929999,4263.379999
where,where,4263.38,4263.55
I,i,4263.549999,4263.619999
have,have,4263.62,4264.0199999999995
20,<unk>,4264.199999,4264.929999
000,,,
and,,,
30,,,
000,,,
people,people,4265.35,4265.81
what,what,4266.449999,4266.669999000001
do,,,
you,you,4266.75,4266.78
have,have,4266.779999,4266.979999
to,to,4266.98,4267.089999999999
lose,lose,4267.09,4267.71
It,it,4267.95,4268.099999999999
can't,can't,4268.1,4268.320000000001
get,get,4268.32,4268.429999999999
any,any,4268.43,4268.59
worse,worse,4268.59,4268.83
And,and,4269.09,4269.26
she's,she's,4269.26,4269.4800000000005
been,been,4269.48,4269.61
talking,talking,4269.61,4269.9
about,about,4269.9,4270.139999999999
the,the,4270.14,4270.27
inner,inner,4270.27,4270.450000000001
cities,cities,4270.45,4270.8
for,for,4270.81,4270.900000000001
25,<unk>,4271.34,4271.7300000000005
years,years,4271.9,4272.32
Nothing's,nothing's,4273.27,4273.63
going,going,4273.63,4273.7300000000005
to,to,4273.73,4273.7699999999995
ever,ever,4273.78,4274.009999999999
happen,happen,4274.01,4274.38
Let,let,4274.679999,4274.729999
me,me,4274.73,4274.799999999999
tell,tell,4274.8,4274.92
you,you,4274.92,4275.07
if,if,4275.22,4275.39
she's,she's,4275.389999,4275.649999
president,president,4275.66,4276.0599999999995
of,,,
the,the,4276.28,4276.389999999999
United,united,4276.389999,4276.759999
States,states,4276.76,4276.99
nothing's,nothing's,4277.0,4277.37
going,going,4277.37,4277.48
to,to,4277.48,4277.509999999999
happen,,,
It's,,,
just,,,
going,,,
to,to,4278.12,4278.19
be,be,4278.2,4278.32
talk,talk,4278.32,4278.58
And,,,
all,all,4278.719999,4278.899999
of,,,
her,her,4279.02,4279.200000000001
friends,friends,4279.2,4279.71
the,the,4279.75,4279.86
taxes,taxes,4279.86,4280.33
we,we,4280.33,4280.45
were,were,4280.45,4280.5199999999995
talking,talking,4280.52,4280.81
about,about,4280.809999,4281.1199990000005
and,and,4282.07,4282.28
I,i,4282.279999,4282.379999000001
would,would,4282.379999,4282.539999
just,just,4282.539999,4282.729998999999
get,get,4282.73,4282.879999999999
it,it,4282.879999,4282.989998999999
by,by,4282.99,4283.17
osmosis,<unk>,4283.28,4283.99
She's,she's,4284.4400000000005,4284.47
not,not,4284.64,4284.76
doing,doing,4284.77,4284.92
any,any,4284.92,4285.03
me,me,4285.03,4285.19
favors,favors,4285.19,4285.799999999999
But,but,4286.29,4286.44
by,by,4286.44,4286.57
doing,doing,4286.57,4286.87
all,all,4286.87,4287.01
the,the,4287.01,4287.14
others,others,4287.14,4287.38
favors,favors,4287.38,4287.74
she's,she's,4287.74,4287.929999999999
doing,doing,4287.93,4288.17
me,me,4288.17,4288.28
favors,favors,4288.28,4288.73
Mr,mr,4288.799999999999,4289.0
Trump,trump,4289.0,4289.219999999999
thank,thank,4289.219999999999,4289.33
you,you,4289.33,4289.349999999999
But,but,4289.67,4289.97
I,i,4290.16,4290.3
will,will,4290.3,4290.46
tell,tell,4290.46,4290.62
you,you,4290.62,4290.89
she's,she's,4291.35,4291.620000000001
all,all,4291.62,4291.8
talk,talk,4291.8,4292.34
It,it,4292.77,4292.9400000000005
doesn't,doesn't,4292.94,4293.24
get,get,4293.24,4293.389999999999
done,done,4293.389999,4293.599999
All,all,4293.599999,4293.689999
you,you,4293.69,4293.78
have,have,4293.78,4293.9
to,to,4293.9,4293.99
do,do,4293.99,4294.08
is,is,4294.08,4294.19
take,take,4294.19,4294.349999999999
a,a,4294.349999,4294.399999
look,look,4294.4,4294.549999999999
at,at,4294.55,4294.650000000001
her,her,4294.65,4294.73
Senate,senate,4294.73,4295.089999999999
run,run,4295.09,4295.27
Take,take,4295.28,4295.45
a,a,4295.45,4295.5
look,look,4295.5,4295.67
at,at,4295.67,4295.76
upstate,upstate,4295.759999,4296.1599989999995
New,new,4296.16,4296.2699999999995
York,york,4296.27,4296.540000000001
Your,,,
two,two,4296.639999,4296.739999
minutes,minutes,4296.74,4297.03
is,is,4297.04,4297.14
up,up,4297.139999,4297.439999
Secretary,secretary,4297.809999,4298.169999
Clinton,,,
two,,,
minutes,,,
It,,,
turned,turned,4298.38,4298.6
out,out,4298.599999,4298.679999
to,,,
be,,,
a,a,4298.889999,4298.939999
disaster,disaster,4298.94,4299.66
You,you,4300.190001,4300.290001
have,have,4300.289999,4300.4099989999995
two,two,4300.41,4300.5199999999995
minutes,minutes,4300.52,4300.75
Secretary,secretary,4300.75,4301.07
Clinton,clinton,4301.07,4301.2699999999995
Well,well,4301.299999,4301.759999
67,<unk>,4302.829999,4302.839999
percent,percent,4303.54,4303.8
of,of,4303.8,4303.88
the,the,4303.88,4303.95
people,people,4303.95,4304.28
voted,voted,4304.28,4304.599999999999
to,to,4304.6,4304.700000000001
re,re,4304.7,4304.849999999999
elect,elect,4304.85,4305.18
me,me,4305.18,4305.42
when,,,
I,,,
ran,,,
for,,,
my,my,4305.77,4305.830000000001
second,second,4306.69,4307.179999999999
term,term,4307.18,4307.63
and,and,4308.05,4308.25
I,i,4308.25,4308.3
was,was,4308.3,4308.46
very,very,4308.46,4308.82
proud,proud,4308.82,4309.29
and,and,4309.31,4309.450000000001
very,very,4309.45,4309.7
humbled,<unk>,4309.7,4310.03
by,by,4310.04,4310.22
that,that,4310.22,4310.570000000001
Mr,mr,4310.94,4311.23
Carter,carter,4311.23,4311.79
I,i,4313.54,4313.75
have,have,4313.75,4313.96
tried,tried,4313.98,4314.349999999999
my,my,4314.349999,4314.489999
entire,entire,4314.49,4314.99
life,life,4314.99,4315.639999999999
to,to,4316.54,4316.68
do,do,4316.679999,4316.889999
what,what,4316.889999,4317.079999
I,i,4317.08,4317.24
can,can,4317.25,4317.8
to,to,4317.809999,4318.149999
support,support,4318.18,4318.77
children,children,4318.84,4319.24
and,and,4319.24,4319.38
families,families,4319.379999,4320.099999
You,you,4321.07,4321.2
know,know,4321.2,4321.34
right,right,4321.34,4321.57
out,out,4321.57,4321.65
of,of,4321.65,4321.7699999999995
law,law,4321.77,4321.9800000000005
school,school,4321.98,4322.379999999999
I,i,4322.38,4322.4400000000005
went,went,4322.44,4322.599999999999
to,to,4322.6,4322.68
work,work,4322.68,4322.87
for,for,4322.87,4322.97
the,the,4322.97,4323.05
Children's,children's,4323.05,4323.43
Defense,defense,4323.43,4323.85
Fund,fund,4323.85,4324.120000000001
And,and,4324.12,4324.3
Donald,donald,4324.31,4324.68
talks,talks,4324.68,4324.990000000001
a,a,4324.99,4325.0599999999995
lot,lot,4325.06,4325.330000000001
about,about,4325.33,4325.94
you,you,4326.62,4326.75
know,know,4326.75,4327.07
the,the,4328.38,4328.53
30,<unk>,4328.53,4328.87
years,years,4328.87,4329.15
I've,i've,4329.15,4329.2699999999995
been,been,4329.27,4329.42
in,in,4329.42,4329.53
public,public,4329.53,4329.889999999999
service,service,4329.889999,4330.509999
I'm,i'm,4330.889999,4331.039999
proud,proud,4331.04,4331.3
of,of,4331.3,4331.45
that,that,4331.45,4331.74
You,,,
know,,,
I,i,4332.46,4332.55
started,started,4332.55,4332.95
off,off,4332.95,4333.3099999999995
as,as,4333.309999,4333.539999
a,a,4333.54,4333.74
young,young,4333.75,4334.12
lawyer,lawyer,4334.12,4334.61
working,working,4334.67,4335.05
against,against,4335.049999,4335.359999
discrimination,discrimination,4335.37,4336.19
against,against,4336.190001,4336.510001
African,african,4336.51,4336.9800000000005
American,american,4336.98,4337.429999999999
children,children,4337.43,4337.92
in,in,4337.92,4338.17
schools,schools,4338.35,4339.09
and,and,4339.09,4339.27
in,in,4339.27,4339.410000000001
the,the,4339.42,4339.52
criminal,criminal,4339.52,4339.860000000001
justice,justice,4339.86,4340.3099999999995
system,system,4340.31,4340.81
I,i,4341.44,4341.62
worked,worked,4341.62,4341.93
to,to,4341.94,4342.0599999999995
make,make,4342.06,4342.280000000001
sure,sure,4342.28,4342.65
that,that,4342.65,4342.8099999999995
kids,kids,4342.81,4343.04
with,with,4343.04,4343.18
disabilities,disabilities,4343.18,4343.9800000000005
could,could,4343.98,4344.129999999999
get,get,4344.13,4344.2300000000005
a,a,4344.23,4344.29
public,public,4344.29,4344.69
education,education,4344.69,4345.36
something,something,4345.37,4345.7699999999995
that,that,4345.77,4346.01
I,i,4346.349999,4346.539999
care,care,4346.54,4346.91
very,very,4347.16,4347.599999999999
much,much,4347.599999,4347.919999
about,about,4347.94,4348.46
I,i,4349.04,4349.19
have,have,4349.19,4349.419999999999
worked,worked,4349.42,4349.9
with,with,4349.9,4350.16
Latinos,latinos,4350.2,4350.88
one,one,4350.88,4351.01
of,of,4351.009999,4351.099999
my,my,4351.099999,4351.269999
first,first,4351.28,4351.55
jobs,jobs,4351.549999,4351.879999
in,in,4351.88,4351.99
politics,politics,4351.99,4352.639999999999
was,was,4352.639999,4352.889999
down,down,4353.429999,4353.729999
in,in,4353.73,4353.87
south,south,4353.87,4354.17
Texas,texas,4354.18,4354.700000000001
registering,registering,4354.699999,4355.449999
Latino,latino,4355.449999,4355.879999000001
citizens,citizens,4355.889999,4356.559999
to,to,4356.59,4356.7300000000005
be,be,4356.73,4356.9
able,able,4356.9,4357.21
to,to,4357.25,4357.4
vote,vote,4357.4,4357.86
So,so,4358.67,4359.0
I,i,4359.03,4359.38
have,have,4359.39,4359.650000000001
a,a,4359.66,4359.93
deep,deep,4359.94,4360.339999999999
devotion,devotion,4360.37,4361.11
to,to,4361.11,4361.2699999999995
use,use,4361.27,4361.620000000001
your,your,4361.62,4361.98
absolutely,absolutely,4362.3,4363.06
correct,correct,4363.06,4363.46
word,word,4363.46,4363.84
to,to,4364.41,4364.55
making,making,4364.55,4364.95
sure,sure,4364.95,4365.25
that,that,4365.25,4365.46
an,,,
every,every,4365.58,4365.9
American,american,4365.9,4366.46
feels,feels,4366.469999,4366.989999
like,like,4366.99,4367.36
he,he,4367.37,4367.61
or,or,4367.61,4367.679999999999
she,she,4367.679999,4367.9099989999995
has,has,4367.92,4368.16
a,a,4368.16,4368.22
place,place,4368.219999,4368.739999
in,in,4368.75,4368.93
our,our,4368.929999,4369.079999
country,country,4369.08,4369.6
And,and,4370.52,4370.92
I,i,4371.67,4371.84
think,think,4371.839999,4372.129999
when,when,4372.129999,4372.279998999999
you,you,4372.279999,4372.469999
look,look,4372.469999,4372.789999
at,at,4372.789999,4373.239998999999
the,the,4373.58,4373.72
letters,letters,4373.719999,4374.179999
that,that,4374.18,4374.34
I,i,4374.34,4374.56
get,get,4374.57,4375.0199999999995
a,a,4375.19,4375.28
lot,lot,4375.28,4375.469999999999
of,of,4375.48,4375.57
people,people,4375.58,4375.92
are,are,4375.92,4375.99
worried,worried,4375.99,4376.44
that,that,4376.44,4376.61
maybe,maybe,4376.62,4376.97
they,they,4376.97,4377.14
wouldn't,wouldn't,4377.14,4377.400000000001
have,have,4377.4,4377.61
a,a,4377.61,4377.67
place,place,4377.67,4378.03
in,in,4378.03,4378.139999999999
Donald,donald,4378.15,4378.509999999999
Trump's,trump's,4378.52,4378.89
America,america,4378.89,4379.4800000000005
They,they,4381.08,4381.29
write,write,4381.29,4381.6
me,me,4381.6,4381.89
and,and,4381.89,4382.21
one,one,4382.71,4382.99
woman,woman,4382.99,4383.3099999999995
wrote,wrote,4383.309999,4383.519999
me,me,4383.53,4383.7
about,about,4383.7,4384.08
her,her,4384.099999,4384.439999
son,son,4384.52,4384.93
Felix,felix,4384.94,4385.419999999999
She,she,4385.42,4385.57
adopted,adopted,4385.57,4386.049999999999
him,him,4386.05,4386.25
from,from,4386.259999,4386.489998999999
Ethiopia,ethiopia,4386.49,4387.099999999999
when,when,4387.099999,4387.219999
he,he,4387.219999,4387.289999
was,was,4387.29,4387.45
a,a,4387.45,4387.51
toddler,toddler,4387.509999,4388.129999
He's,he's,4388.2,4388.37
10,,,
years,years,4388.589999,4388.779998999999
old,old,4388.78,4388.99
now,now,4389.0,4389.17
This,,,
is,,,
the,the,4389.28,4389.4
only,only,4389.4,4389.549999999999
one,,,
country,,,
he's,,,
ever,ever,4390.15,4390.36
known,known,4390.359999,4390.809999
And,and,4391.4,4391.5599999999995
he,he,4391.559999,4391.659999
listens,listens,4391.66,4392.23
to,to,4392.23,4392.459999999999
Donald,donald,4392.46,4392.85
on,on,4392.85,4393.0
TV,tv,4393.029999,4393.459999000001
and,and,4393.459999,4393.569998999999
he,he,4393.57,4393.69
said,said,4393.69,4393.91
to,to,4393.91,4394.0599999999995
his,his,4394.06,4394.1900000000005
mother,mother,4394.19,4394.469999999999
one,one,4394.47,4394.67
day,day,4394.67,4395.0
will,will,4395.98,4396.16
he,he,4396.16,4396.34
send,send,4396.35,4396.650000000001
me,me,4396.65,4396.799999999999
back,back,4396.8,4397.070000000001
to,to,4397.07,4397.219999999999
Ethiopia,ethiopia,4397.22,4397.93
if,if,4397.94,4398.0
he,he,4398.0,4398.11
gets,gets,4398.11,4398.33
elected,elected,4398.33,4398.9
You,you,4400.42,4400.54
know,know,4400.54,4400.65
children,children,4400.65,4401.17
listen,listen,4401.17,4401.79
to,to,4401.87,4402.0599999999995
what,what,4402.059999,4402.409999
is,is,4402.46,4402.7
being,being,4402.7,4403.0
said,said,4403.0,4403.35
To,to,4403.36,4403.49
go,go,4403.49,4403.62
back,back,4403.62,4403.82
to,to,4403.82,4403.929999999999
the,the,4403.929999,4404.029999
very,very,4404.03,4404.599999999999
very,very,4404.61,4405.07
first,first,4405.07,4405.44
question,question,4405.44,4405.96
And,and,4406.66,4406.84
there's,there's,4406.839999,4407.009999
a,a,4407.009999,4407.089999
lot,lot,4407.089999,4407.359999
of,of,4407.36,4407.48
fear,fear,4407.48,4407.91
in,in,4407.92,4408.08
fact,fact,4408.08,4408.42
teachers,teachers,4408.469999,4408.939999
and,and,4408.940001,4409.080001
parents,parents,4409.08,4409.65
are,are,4409.65,4409.719999999999
calling,calling,4409.719999,4410.089999
it,it,4410.09,4410.22
the,the,4410.219999,4410.309999
Trump,trump,4410.31,4410.610000000001
effect,effect,4410.61,4411.049999999999
Bullying,bullying,4411.69,4412.28
is,is,4412.28,4412.44
up,up,4412.44,4412.79
A,a,4412.81,4412.900000000001
lot,lot,4412.9,4413.129999999999
of,,,
people,people,4413.18,4413.54
are,are,4413.54,4413.67
feeling,feeling,4413.67,4414.22
you,you,4414.6,4414.72
know,know,4414.72,4414.93
uneasy,uneasy,4414.96,4415.56
A,a,4415.56,4415.64
lot,lot,4415.64,4415.77
of,of,4415.77,4415.870000000001
kids,kids,4415.88,4416.41
are,are,4416.41,4416.49
expressing,expressing,4416.49,4417.13
their,their,4417.13,4417.29
concerns,concerns,4417.29,4417.97
So,so,4418.41,4418.67
first,first,4418.67,4419.07
and,and,4419.07,4419.25
foremost,foremost,4419.25,4420.05
I,i,4420.95,4421.13
will,will,4421.13,4421.25
do,do,4421.25,4421.42
everything,everything,4421.44,4421.919999999999
I,i,4421.92,4422.02
can,can,4422.040000000001,4422.290000000001
to,to,4422.290000000001,4422.400000000001
reach,reach,4422.400000000001,4422.67
out,,,
to,to,4422.87,4422.96
everybody,everybody,4422.96,4423.51
Your,,,
time,,,
Secretary,,,
Clinton,,,
Democrats,democrats,4423.59,4424.3
Republicans,republicans,4424.299999,4425.049999
independents,independents,4425.07,4425.87
people,people,4425.87,4426.2
across,across,4426.199999,4426.609999
our,our,4426.609999,4426.749999000001
country,country,4426.75,4427.18
If,if,4427.459999,4427.599999
you,you,4427.6,4427.68
don't,don't,4427.68,4427.85
vote,vote,4427.85,4428.14
for,for,4428.139999,4428.259999
me,me,4428.27,4428.450000000001
I,i,4428.46,4428.59
still,still,4428.65,4428.929999999999
want,want,4428.94,4429.07
to,to,4429.08,4429.11
be,be,4429.11,4429.259999999999
your,your,4429.26,4429.39
president,president,4429.39,4429.900000000001
Your,your,4430.26,4430.31
two,two,4430.31,4430.330000000001
minutes,,,
is,,,
up,,,
I,,,
want,,,
to,,,
be,,,
the,,,
best,,,
president,president,4430.83,4431.22
I,i,4431.22,4431.280000000001
can,can,4431.28,4431.46
be,be,4431.46,4431.72
for,for,4431.84,4432.01
every,every,4432.01,4432.3
American,american,4432.3,4432.64
Secretary,secretary,4432.64,4432.83
Clinton,clinton,4432.83,4433.11
your,your,4433.11,4433.21
two,two,4433.21,4433.37
minutes,minutes,4433.37,4433.54
is,is,4433.57,4433.7
up,up,4433.71,4433.88
I,i,4433.88,4433.92
want,want,4433.92,4434.07
to,to,4434.07,4434.12
follow,follow,4434.12,4434.4
up,up,4434.4,4434.5
on,,,
something,,,
that,,,
Donald,donald,4434.89,4435.150000000001
Trump,trump,4435.15,4435.4
actually,actually,4435.4,4435.7
said,said,4435.71,4435.94
to,to,4435.94,4436.03
you,you,4436.03,4436.36
a,a,4436.98,4437.07
comment,comment,4437.07,4437.4
you,you,4437.41,4437.53
made,made,4437.53,4437.75
last,last,4437.75,4438.03
month,month,4438.03,4438.28
You,you,4438.29,4438.43
said,said,4438.429999,4438.609999
that,that,4438.61,4438.71
half,half,4438.719999,4439.009999
of,of,4439.01,4439.110000000001
Donald,donald,4439.11,4439.349999999999
Trump's,trump's,4439.349999,4439.589999
supporters,supporters,4439.59,4440.16
are,are,4440.16,4440.22
quote,quote,4440.219999,4440.529999
deplorables,,,
racist,racist,4441.24,4441.9
sexist,sexist,4442.09,4442.6900000000005
homophobic,homophobic,4442.69,4443.339999999999
xenophobic,xenophobic,4443.339999,4443.9499989999995
Islamophobic,<unk>,4444.619999,4444.819998999999
You,you,4445.109999,4445.2899990000005
later,later,4445.34,4445.610000000001
said,said,4445.609999,4445.779999
you,you,4445.789999,4445.919999
regretted,regretted,4445.92,4446.32
saying,saying,4446.32,4446.57
half,half,4446.58,4447.0199999999995
You,you,4447.29,4447.44
didn't,didn't,4447.44,4447.61
express,express,4447.61,4448.0
regret,regret,4448.0,4448.3
for,for,4448.3,4448.41
using,using,4448.41,4448.7
the,the,4448.7,4448.72
term,term,4448.8099999999995,4449.01
deplorables,<unk>,4449.0199999999995,4449.59
To,to,4450.78,4450.91
Mr,mr,4450.91,4451.099999999999
Carter's,carter's,4451.1,4451.400000000001
question,question,4451.4,4451.7699999999995
how,how,4451.77,4452.0
can,can,4452.0,4452.16
you,you,4452.16,4452.3099999999995
unite,unite,4452.31,4452.610000000001
a,a,4452.61,4452.67
country,country,4452.67,4453.21
if,if,4453.25,4453.39
you've,you've,4453.39,4453.55
written,written,4453.55,4453.79
off,off,4453.79,4453.97
tens,tens,4453.97,4454.1900000000005
of,of,4454.19,4454.299999999999
millions,millions,4454.3,4454.55
of,of,4454.55,4454.63
Americans,americans,4454.650000000001,4455.1900000000005
Well,well,4455.469999,4455.689999
within,within,4455.7,4455.96
hours,hours,4455.96,4456.36
I,i,4456.389999,4456.899999
said,said,4456.92,4457.18
that,that,4457.179999,4457.369999
I,i,4457.41,4457.5599999999995
was,was,4457.559999,4457.709999
sorry,sorry,4457.71,4457.96
about,about,4457.96,4458.15
the,the,4458.15,4458.24
way,way,4458.24,4458.44
I,i,4458.44,4458.679999999999
talked,talked,4459.429999,4459.739999
about,about,4459.75,4460.02
that,that,4460.02,4460.290000000001
because,because,4460.29,4460.8
my,my,4460.83,4461.54
argument,argument,4461.61,4462.12
is,is,4462.119999,4462.239998999999
not,not,4462.25,4462.51
with,with,4462.529999,4462.739999
his,his,4462.74,4462.91
supporters,supporters,4462.91,4463.43
It's,it's,4463.440001,4463.640001
with,with,4463.639999,4463.769999
him,him,4463.77,4464.14
and,and,4464.59,4464.8
with,with,4464.8,4464.91
the,the,4464.91,4465.0199999999995
hateful,hateful,4465.02,4465.450000000001
and,and,4465.45,4465.59
divisive,divisive,4465.59,4466.28
campaign,campaign,4466.3,4466.77
that,that,4466.77,4466.910000000001
he,he,4466.91,4467.0
has,has,4467.0,4467.2
run,run,4467.2,4467.53
and,and,4468.05,4468.35
the,the,4468.35,4468.740000000001
inciting,inciting,4468.88,4469.56
of,of,4469.56,4469.64
violence,violence,4469.65,4470.19
at,at,4470.44,4470.46
his,his,4470.46,4470.61
rallies,rallies,4470.61,4471.12
and,and,4471.29,4471.61
the,the,4471.61,4471.889999999999
very,very,4472.22,4472.91
brutal,brutal,4473.58,4474.22
kinds,kinds,4474.24,4474.48
of,of,4474.48,4474.639999999999
comments,comments,4474.65,4475.28
about,about,4475.28,4475.75
not,not,4476.12,4476.37
just,just,4476.37,4476.66
women,women,4476.66,4477.16
but,but,4477.62,4477.88
all,all,4477.88,4478.07
Americans,americans,4478.07,4478.78
all,all,4478.82,4479.049999999999
kinds,kinds,4479.049999,4479.4499989999995
of,of,4479.45,4479.61
Americans,americans,4479.61,4480.29
And,and,4480.719999,4481.089999
what,what,4481.629999,4481.919999
he,he,4481.92,4482.11
has,has,4482.109999,4482.2899990000005
said,said,4482.29,4482.73
about,about,4482.74,4483.23
African,african,4483.32,4483.83
Americans,americans,4483.83,4484.5
and,and,4484.5,4484.65
Latinos,latinos,4484.65,4485.12
about,about,4485.59,4485.97
Muslims,muslims,4486.03,4486.86
about,about,4486.86,4487.219999999999
POWs,pows,4488.19,4488.409999999999
about,about,4489.18,4489.54
immigrants,immigrants,4489.58,4490.49
about,about,4490.49,4490.84
people,people,4490.84,4491.14
with,with,4491.139999,4491.269999
disabilities,disabilities,4491.3,4492.21
he's,he's,4492.469999,4492.6999989999995
never,never,4492.7,4492.95
apologized,apologized,4492.95,4493.7
for,for,4493.7,4494.08
And,and,4494.58,4494.83
so,so,4494.83,4495.2699999999995
I,i,4495.33,4495.46
do,do,4495.46,4495.72
think,think,4495.759999,4496.109999
that,that,4496.11,4496.46
a,a,4497.29,4497.4
lot,lot,4497.4,4497.65
of,of,4497.65,4497.83
the,the,4497.83,4497.96
tone,tone,4497.98,4498.429999999999
and,and,4498.449999,4498.679999
tenor,tenor,4498.68,4499.12
that,that,4499.119999,4499.249999
he,he,4499.25,4499.4
has,has,4499.4,4499.53
said,said,4499.529999,4499.749999000001
I'm,i'm,4499.75,4499.89
proud,proud,4499.9,4500.15
of,of,4500.15,4500.25
the,the,4500.25,4500.32
campaign,campaign,4500.32,4500.84
that,,,
Bernie,bernie,4500.94,4501.21
Sanders,sanders,4501.23,4501.629999999999
and,and,4501.63,4501.76
I,,,
ran,,,
We,we,4502.44,4502.629999999999
ran,ran,4502.63,4502.85
a,a,4502.85,4502.910000000001
campaign,campaign,4502.91,4503.38
based,based,4503.38,4503.7
on,on,4503.7,4503.84
issues,issues,4503.87,4504.349999999999
not,not,4504.36,4504.589999999999
insults,insults,4504.59,4505.02
And,and,4505.02,4505.14
he,he,4505.14,4505.25
is,is,4505.25,4505.37
supporting,supporting,4505.38,4505.95
me,me,4505.95,4506.23
100,<unk>,4506.469999999999,4506.62
percent,percent,4507.03,4507.509999999999
Thank,,,
you,,,
Because,because,4507.85,4508.25
we,we,4508.25,4508.47
talked,talked,4508.47,4508.900000000001
about,about,4508.9,4509.16
what,what,4509.17,4509.38
we,we,4509.38,4509.4800000000005
wanted,wanted,4509.48,4509.839999999999
to,,,
do,do,4509.88,4510.13
We,we,4510.139999,4510.279999
might,might,4510.28,4510.429999999999
have,have,4510.429999,4510.569999
had,had,4510.57,4510.75
some,some,4510.75,4511.01
differences,differences,4511.01,4511.77
and,and,4512.15,4512.41
we,we,4512.41,4512.53
had,had,4512.53,4512.67
a,a,4512.67,4512.7300000000005
lot,lot,4512.73,4512.94
of,of,4512.94,4513.049999999999
debates,debates,4513.049999,4513.229999
Thank,,,
you,,,
Secretary,,,
but,but,4513.95,4514.2
we,we,4514.21,4514.67
believed,believed,4514.679999,4515.389999
that,that,4515.41,4515.59
we,we,4515.589999,4515.709999
could,could,4515.71,4515.88
make,make,4515.88,4516.07
the,the,4516.07,4516.17
country,country,4516.17,4516.55
better,better,4516.549999,4516.9499989999995
And,and,4516.98,4517.19
I,i,4517.190001,4517.280001
was,was,4517.279999,4517.469999
proud,proud,4517.469999,4517.689999
of,of,4517.690001,4517.840001
that,that,4517.84,4518.02
I,,,
want,,,
to,,,
give,give,4518.039999,4518.1999989999995
you,you,4518.199999,4518.219999000001
a,,,
minute,,,
to,,,
respond,,,
We,,,
have,have,4518.9,4519.08
a,a,4519.09,4519.14
divided,divided,4519.14,4519.76
nation,nation,4519.76,4520.43
We,we,4521.25,4521.43
have,have,4521.43,4521.59
a,a,4521.59,4521.68
very,very,4521.72,4522.04
divided,divided,4522.04,4522.57
nation,nation,4522.57,4523.17
You,you,4523.26,4523.46
look,look,4523.46,4523.64
at,at,4523.64,4523.76
Charlotte,charlotte,4523.76,4524.34
You,you,4524.65,4524.83
look,look,4524.83,4525.0
at,at,4525.0,4525.13
Baltimore,baltimore,4525.13,4525.99
You,you,4526.08,4526.3099999999995
look,look,4526.309999,4526.549999
at,at,4526.55,4526.820000000001
the,the,4527.13,4527.3
violence,violence,4527.3,4527.820000000001
that's,,,
taking,,,
place,place,4528.34,4528.67
in,in,4528.67,4528.83
the,the,4528.83,4528.97
inner,inner,4528.969999,4529.1599989999995
cities,cities,4529.16,4529.71
Chicago,chicago,4529.84,4530.62
you,you,4530.96,4531.14
take,take,4531.139999,4531.329999
a,a,4531.33,4531.39
look,look,4531.389999,4531.599999
at,at,4531.599999,4531.739999
Washington,washington,4531.74,4532.4
D,d,4532.4,4532.61
C,c,4532.61,4532.99
We,we,4533.57,4533.799999999999
have,have,4533.799999,4534.109999
an,,,
increase,increase,4534.67,4535.52
in,in,4535.91,4536.24
murder,murder,4536.27,4536.950000000001
within,within,4537.24,4537.58
our,our,4537.58,4537.7
cities,cities,4537.7,4538.22
the,the,4538.5,4538.63
biggest,biggest,4538.63,4539.1900000000005
in,in,4539.36,4539.54
45,,,
years,years,4540.14,4540.530000000001
We,we,4540.83,4540.99
have,have,4540.99,4541.11
