Tonight,tonight,0.43,0.79
see,see,4485.64,4485.88
tremendous,tremendous,4485.88,4486.4800000000005
results,results,4486.48,4486.94
And,and,4486.94,4486.969999999999
the,the,4487.02,4487.110000000001
people,people,4487.11,4487.54
of,,,
this,this,4487.54,4487.76
town,town,4487.77,4488.120000000001
are,are,4488.15,4488.32
going,going,4488.32,4488.469999999999
to,,,
rise,rise,4488.55,4489.05
And,and,4489.97,4490.12
they,they,4490.12,4490.22
need,need,4490.22,4490.41
to,to,4490.41,4490.48
be,be,4490.49,4490.62
involved,involved,4490.62,4491.0
Thank,thank,4491.26,4491.5
you,you,4491.5,4491.64
applause,applause,4491.64,4491.69
For,for,4492.43,4492.86
for,for,4494.0,4494.19
half,half,4494.2,4494.54
a,a,4494.54,4494.63
century,century,4494.63,4495.17
as,as,4495.17,4495.35
you,you,4495.349999,4495.539999
all,all,4495.549999,4495.739998999999
know,know,4495.74,4496.0599999999995
Detroit,,,
was,was,4496.75,4497.17
the,the,4497.24,4497.42
symbol,symbol,4497.429999,4498.089999
of,of,4498.809999,4498.969999
America's,america's,4498.969999,4499.479999
industrial,industrial,4499.51,4500.13
might,might,4500.129999,4500.479999
300,<unk>,4501.229999,4501.679999
000,<unk>,4501.8699990000005,4502.259999
manufacturing,manufacturing,4502.84,4503.860000000001
jobs,jobs,4503.86,4504.29
in,,,
this,this,4504.41,4504.57
city,city,4504.57,4504.94
At,at,4505.31,4505.47
last,last,4505.47,4505.81
count,count,4505.81,4506.1900000000005
there,there,4506.57,4506.759999999999
are,are,4506.76,4506.77
now,now,4506.9,4507.16
fewer,fewer,4507.16,4507.73
than,than,4507.78,4508.0199999999995
30,<unk>,4508.0199999999995,4508.03
000,<unk>,4508.169999999999,4508.83
manufacturing,manufacturing,4509.0,4509.85
jobs,jobs,4509.849999,4510.249999
here,here,4510.25,4510.66
and,and,4510.99,4511.2
the,the,4511.2,4511.48
unemployment,unemployment,4511.54,4512.24
rate,rate,4512.24,4512.59
in,in,4512.62,4512.76
this,this,4512.759999,4512.9499989999995
city,city,4512.95,4513.33
is,is,4513.349999,4513.489999
11,<unk>,4513.489999,4513.499999000001
percent,percent,4514.429999,4515.039999
twice,twice,4515.29,4515.82
the,the,4515.849999,4515.969999
national,national,4515.969999,4516.439999
average,average,4516.440001,4516.940001
Senator,senator,4517.67,4518.01
Cruz,cruz,4518.01,4518.280000000001
I,i,4518.279999,4518.3299990000005
know,know,4518.33,4518.5199999999995
that,that,4518.59,4518.7300000000005
you,you,4518.73,4518.889999999999
have,have,4518.9,4519.099999999999
general,general,4519.109999,4519.559999
plans,plans,4519.57,4520.349999999999
for,for,4520.45,4520.61
tax,tax,4520.61,4520.98
reform,reform,4520.98,4521.5
but,but,4521.54,4521.67
what,what,4521.67,4522.1
specifically,specifically,4523.02,4524.05
would,would,4524.22,4524.490000000001
you,you,4524.49,4524.74
do,do,4524.75,4525.17
to,to,4525.63,4525.8
bring,bring,4525.81,4526.3
manufacturing,manufacturing,4526.33,4527.21
jobs,jobs,4527.21,4527.6
back,back,4527.61,4527.91
to,to,4527.91,4528.0599999999995
America,america,4528.059999,4528.789999
and,and,4529.13,4529.400000000001
train,,,
residents,residents,4529.94,4530.41
of,of,4530.41,4530.54
cities,cities,4530.54,4530.91
like,like,4530.91,4531.13
Detroit,detroit,4531.13,4531.71
to,to,4532.08,4532.22
do,do,4532.219999,4532.429999
those,those,4532.429999,4532.6599989999995
jobs,jobs,4532.69,4533.169999999999
Well,well,4533.95,4534.2
Chris,chris,4534.199999,4534.449999
thank,thank,4534.459999,4534.6999989999995
you,you,4534.699999,4534.809999
for,for,4534.809999,4534.939999
that,that,4534.940001,4535.140001
question,question,4535.139999,4535.619999
Let,let,4535.779999,4536.019999
me,me,4536.02,4536.14
start,start,4536.14,4536.51
by,by,4536.52,4536.650000000001
observing,observing,4536.68,4537.200000000001
that,that,4537.199999,4537.349999
Detroit,detroit,4537.36,4537.96
is,is,4538.29,4538.5
a,a,4538.5,4538.55
great,great,4538.55,4538.88
city,city,4538.88,4539.32
with,with,4539.36,4539.5599999999995
a,a,4539.56,4539.610000000001
magnificent,magnificent,4539.61,4540.299999999999
legacy,legacy,4540.3,4540.900000000001
that,that,4541.53,4541.73
has,has,4541.74,4541.96
been,been,4541.96,4542.19
utterly,utterly,4542.31,4542.860000000001
decimated,decimated,4542.87,4543.69
by,by,4543.74,4543.98
60,<unk>,4543.99,4544.7
years,years,4544.7,4545.099999999999
of,of,4545.099999,4545.239999
failed,failed,4545.24,4545.7
left,left,4545.7,4545.96
wing,wing,4545.96,4546.16
policy,policy,4546.16,4546.37
applause,applause,4546.37,4546.53
You,you,4549.389999999999,4549.41
know,know,4549.58,4549.78
Henry,henry,4549.799999,4550.169999
Ford,ford,4551.66,4551.7
revolutionized,revolutionized,4551.7,4552.72
automobile,automobile,4552.83,4553.46
manufacturing,manufacturing,4553.459999,4554.359998999999
and,and,4554.359999,4554.479999
brought,brought,4554.48,4554.74
automobiles,automobiles,4554.74,4555.48
to,to,4555.72,4555.84
the,the,4555.84,4555.93
middle,middle,4555.93,4556.150000000001
class,class,4556.15,4556.7699999999995
During,during,4557.36,4557.69
World,world,4557.69,4557.73
War,war,4557.73,4557.87
II,<unk>,4557.88,4557.89
Detroit,detroit,4558.63,4559.25
provided,provided,4559.46,4560.12
funded,funded,4560.14,4560.660000000001
the,the,4560.67,4560.81
arsenals,arsenals,4560.81,4561.330000000001
of,of,4561.33,4561.46
democracy,democracy,4561.46,4562.0
to,to,4562.0,4562.09
help,help,4562.09,4562.32
us,us,4562.32,4562.469999999999
win,win,4562.49,4562.79
World,world,4562.8,4563.01
War,war,4563.01,4563.18
II,<unk>,4563.280000000001,4563.46
In,in,4564.5,4564.6900000000005
in,in,4564.93,4565.1
the,the,4565.1,4565.1900000000005
1960s,<unk>,4566.259999,4566.269999
Detroit,detroit,4566.28,4566.84
was,was,4567.179999,4567.379999
the,the,4567.389999,4567.509999
Silicon,silicon,4567.509999,4568.129999
Valley,valley,4568.13,4568.58
of,of,4568.58,4568.7
America,america,4568.7,4569.16
It,it,4569.16,4569.22
had,had,4569.23,4569.349999999999
a,a,4569.349999,4569.409999
population,population,4569.41,4570.18
of,of,4570.33,4570.54
2,,,
million,million,4570.77,4571.13
people,people,4571.129999,4571.4499989999995
had,had,4571.459999,4571.619999
the,the,4571.619999,4571.689998999999
highest,highest,4571.690001,4572.190001
per,per,4572.199999,4572.429999
capita,capita,4572.43,4573.02
income,income,4573.35,4573.950000000001
in,in,4573.98,4574.15
the,the,4574.15,4574.25
country,country,4574.25,4574.81
And,and,4575.29,4575.49
then,then,4575.49,4575.66
for,for,4575.69,4575.86
50,<unk>,4575.86,4576.32
years,years,4576.32,4576.759999999999
left,left,4577.12,4577.53
wing,wing,4577.53,4577.79
Democrats,democrats,4577.79,4578.45
have,,,
pursued,pursued,4578.58,4579.16
destructive,destructive,4579.17,4579.82
tax,tax,4579.82,4580.16
policies,policies,4580.179999,4580.759999
weak,weak,4580.929999,4581.279999
crime,crime,4581.33,4581.8099999999995
policies,policies,4581.809999,4582.459999
and,and,4582.63,4582.79
have,have,4582.97,4583.05
driven,driven,4583.05,4583.38
the,the,4583.38,4583.4
citizens,citizens,4583.57,4584.11
out,out,4584.11,4584.36
applause,applause,4585.0,4585.049999999999
This,this,4585.219999,4585.419999
city,city,4585.44,4585.7699999999995
now,now,4585.77,4586.040000000001
has,has,4586.07,4586.429999999999
just,just,4586.44,4586.66
700,<unk>,4586.66,4586.67
000,<unk>,4587.0,4587.23
citizens,citizens,4587.74,4588.2
There,there,4588.58,4588.79
are,are,4588.789999,4588.9499989999995
vacant,vacant,4588.98,4589.32
homes,homes,4589.4,4589.94
one,one,4589.959999,4590.239998999999
after,after,4590.24,4590.54
the,the,4590.54,4590.69
other,other,4590.690001,4590.950001
after,after,4590.95,4591.2
the,the,4591.2,4591.34
other,other,4591.34,4591.58
Crime,crime,4591.58,4592.05
has,has,4592.05,4592.21
been,been,4592.21,4592.4
rampant,rampant,4592.4,4592.799999999999
and,and,4592.93,4593.14
it,it,4593.15,4593.349999999999
is,is,4593.35,4593.52
an,an,4593.52,4593.7300000000005
outrage,outrage,4593.77,4594.39
And,and,4594.39,4594.51
let,let,4594.51,4594.62
me,me,4594.62,4594.74
say,say,4594.74,4594.929999999999
to,to,4594.93,4595.02
folks,folks,4595.02,4595.34
in,in,4595.34,4595.38
the,the,4595.39,4595.490000000001
media,media,4595.49,4595.91
That,that,4596.4,4596.74
is,is,4596.74,4596.9
a,a,4596.9,4596.99
story,story,4596.99,4597.469999999999
that,that,4597.47,4597.610000000001
the,the,4597.61,4597.71
media,media,4597.71,4598.12
ought,ought,4598.16,4598.44
to,to,4598.45,4598.599999999999
be,be,4598.599999,4598.789999
telling,telling,4598.8,4599.26
over,over,4599.29,4599.7699999999995
and,and,4599.77,4599.900000000001
over,over,4599.9,4600.24
again,again,4600.24,4600.59
the,the,4600.76,4600.89
destruction,destruction,4600.889999,4601.639999
of,of,4601.639999,4601.779999
left,left,4601.78,4602.0599999999995
wing,wing,4602.059999,4602.299999
policies,policies,4602.489998999999,4602.959999
and,and,4603.16,4603.36
the,the,4603.36,4603.44
millions,millions,4603.44,4604.0
who,who,4604.0,4604.16
have,have,4604.16,4604.2699999999995
hurt,hurt,4604.27,4604.51
because,because,4604.54,4604.89
of,of,4606.37,4606.39
it,it,4606.39,4606.410000000001
applause,,,
Well,,,
I,,,
was,,,
going,going,4606.719999,4606.859999
to,to,4606.859999,4606.889999
say,say,4606.889999,4607.059999
I'll,i'll,4607.059999,4607.149999
give,give,4607.15,4607.29
you,you,4607.289999,4607.379999
30,<unk>,4607.619999,4607.689998999999
seconds,seconds,4607.74,4608.12
to,to,4608.119999,4608.239998999999
try,try,4608.24,4608.42
to,to,4608.43,4608.51
answer,answer,4608.52,4608.790000000001
my,my,4608.84,4609.05
question,question,4609.37,4609.59
What,what,4609.95,4610.21
specifically,specifically,4610.62,4610.81
would,would,4610.98,4611.16
you,you,4611.16,4611.349999999999
do,do,4611.38,4611.77
to,to,4612.02,4612.13
bring,bring,4612.13,4612.400000000001
manufacturing,manufacturing,4612.4,4613.339999999999
jobs,jobs,4613.34,4613.7
back,back,4613.7,4613.929999999999
to,to,4613.93,4614.05
Detroit,detroit,4614.05,4614.59
and,,,
to,,,
train,train,4615.16,4615.69
the,the,4615.71,4615.86
residents,residents,4615.86,4616.38
here,here,4616.38,4616.55
to,to,4616.55,4616.63
do,do,4616.63,4616.8
those,those,4616.8,4617.02
jobs,jobs,4617.03,4617.61
The,the,4617.889999,4618.029999
way,way,4618.03,4618.2699999999995
you,you,4618.27,4618.450000000001
bring,bring,4618.45,4618.69
manufacturing,manufacturing,4618.7,4619.57
back,back,4619.58,4619.83
to,to,4619.83,4619.99
America,america,4619.99,4620.42
is,is,4620.42,4620.55
number,number,4620.55,4620.79
one,one,4620.79,4621.09
you,you,4621.09,4621.28
lift,lift,4621.28,4621.5599999999995
the,the,4621.58,4621.72
regulations,regulations,4621.719999,4622.4099989999995
As,as,4622.41,4622.5599999999995
president,president,4622.559999,4622.949999
I,i,4623.07,4623.15
will,will,4623.15,4623.339999999999
repeal,repeal,4623.339999,4623.819998999999
Obamacare,,,
the,the,4624.49,4624.5599999999995
biggest,biggest,4624.559999,4624.909999
job,job,4624.91,4625.23
killer,killer,4625.23,4625.589999999999
in,in,4625.799999,4625.969999
America,america,4625.969999,4626.489999
I,i,4626.83,4626.99
will,will,4626.99,4627.17
pull,pull,4627.2,4627.46
back,back,4627.48,4627.73
the,the,4627.76,4627.88
federal,federal,4627.88,4628.2300000000005
regulators,regulators,4628.23,4628.86
the,the,4628.86,4629.03
EPA,,,
and,,,
all,all,4629.54,4629.7699999999995
the,the,4629.77,4629.88
regulators,regulators,4629.88,4630.43
that,that,4630.43,4630.56
are,are,4630.56,4630.650000000001
killing,killing,4630.65,4631.15
small,small,4631.15,4631.45
businesses,businesses,4631.45,4631.99
and,and,4631.99,4632.09
manufacturing,manufacturing,4632.09,4632.9800000000005
And,and,4633.42,4633.61
my,my,4633.61,4633.79
tax,tax,4633.79,4634.19
plan,plan,4634.19,4634.49
which,which,4634.49,4634.62
is,is,4634.62,4634.73
a,a,4634.73,4634.799999999999
very,very,4634.8,4635.110000000001
very,very,4635.11,4635.37
detailed,detailed,4635.37,4635.86
plan,plan,4635.88,4636.17
on,on,4636.17,4636.26
the,the,4636.26,4636.34
website,website,4636.34,4636.84
tedcruz,<unk>,4636.849999,4636.859999
org,org,4637.7,4638.03
is,is,4638.259999,4638.489998999999
what's,what's,4638.49,4638.7699999999995
called,called,4638.77,4639.1
border,border,4639.11,4639.54
adjustable,adjustable,4639.54,4640.12
We,we,4640.12,4640.26
get,get,4640.259999,4640.499999
rid,rid,4640.5,4640.64
of,of,4640.639999,4640.759999
all,all,4640.759999,4641.079999
the,the,4641.08,4641.18
taxes,taxes,4641.179999,4641.629999
We,we,4641.63,4641.75
get,get,4641.75,4641.96
rid,rid,4641.96,4642.11
of,of,4642.109999,4642.249999000001
the,the,4642.459999,4642.579999
corporate,corporate,4642.58,4642.94
income,income,4642.940001,4643.230001
tax,tax,4643.23,4643.5599999999995
and,and,4643.559999,4643.679999
the,the,4643.68,4643.76
death,death,4643.76,4644.12
tax,tax,4644.119999,4644.539999
and,and,4644.75,4644.87
the,the,4645.08,4645.24
Obamacare,<unk>,4645.24,4645.69
taxes,taxes,4645.88,4646.26
and,,,
the,the,4646.3,4646.41
payroll,payroll,4646.41,4646.84
tax,tax,4646.84,4647.22
And,and,4647.47,4647.63
we,we,4647.63,4647.75
replace,replace,4647.75,4648.22
it,it,4648.22,4648.360000000001
with,with,4648.36,4648.509999999999
a,a,4648.51,4648.71
16,,,
percent,percent,4649.39,4649.900000000001
business,business,4649.96,4650.52
flat,flat,4650.52,4650.870000000001
tax,tax,4650.87,4651.23
that,that,4651.42,4651.59
is,is,4651.59,4651.74
border,border,4651.74,4652.12
adjustable,adjustable,4652.12,4652.79
which,which,4652.79,4653.0
means,means,4653.01,4653.54
all,all,4653.83,4654.17
exports,exports,4654.17,4654.91
are,are,4655.21,4655.38
entirely,entirely,4655.38,4656.03
tax,tax,4656.03,4656.429999999999
free,free,4656.44,4656.83
and,and,4657.0,4657.21
all,all,4657.21,4657.4800000000005
imports,imports,4657.509999,4658.289999
pay,pay,4658.509999,4658.849999
the,the,4658.849999,4658.999999
16,<unk>,4659.0,4659.52
percent,percent,4659.52,4659.92
business,business,4659.92,4660.33
flat,flat,4660.34,4660.64
tax,tax,4660.639999,4660.939999
That's,that's,4660.940001,4661.190001
a,,,
32,<unk>,4661.82,4661.83
percent,percent,4661.83,4662.3
differential,differential,4662.48,4663.16
What,what,4663.199999,4663.409999
that,that,4663.43,4663.7300000000005
will,will,4663.74,4663.969999999999
do,do,4663.97,4664.25
Chris,chris,4664.26,4664.6900000000005
is,is,4664.97,4665.21
bring,bring,4665.21,4665.58
millions,millions,4665.59,4666.49
of,of,4666.56,4666.740000000001
manufacturing,manufacturing,4666.74,4667.719999999999
jobs,jobs,4667.72,4668.070000000001
back,back,4668.09,4668.34
to,to,4668.34,4668.47
this,this,4668.47,4668.67
country,country,4668.67,4669.04
bring,bring,4669.04,4669.23
the,the,4669.23,4669.33
steel,steel,4669.33,4669.76
industry,industry,4669.76,4670.24
back,back,4670.42,4670.71
to,to,4670.71,4670.84
this,this,4670.84,4671.04
country,country,4671.04,4671.4
create,create,4671.4,4671.8099999999995
an,an,4671.809999,4671.849999
environment,environment,4671.889999,4672.589999
where,where,4672.71,4672.89
when,when,4672.889999,4673.059999
we,we,4673.059999,4673.289999
compete,compete,4673.29,4673.94
on,on,4673.95,4674.099999999999
a,a,4674.099999,4674.149999
fair,fair,4674.15,4674.429999999999
and,and,4674.429999,4674.539999
level,level,4674.54,4674.83
playing,playing,4674.84,4675.25
field,field,4675.25,4675.64
American,american,4675.809999,4676.509999
ingenuity,ingenuity,4676.53,4677.21
can,can,4677.21,4677.41
beat,beat,4677.41,4677.76
anyone,anyone,4677.88,4678.51
But,but,4678.51,4678.68
right,right,4678.68,4678.92
now,now,4678.92,4679.1
the,the,4679.1,4679.2300000000005
federal,federal,4679.23,4679.54
government,government,4679.539999,4679.9499989999995
isn't,isn't,4680.139999,4680.409999
giving,giving,4680.43,4680.7300000000005
us,us,4680.73,4680.87
a,a,4680.87,4680.93
level,level,4680.93,4681.1900000000005
playing,playing,4681.19,4681.509999999999
field,field,4681.599999999999,4681.639999999999
Thank,thank,4681.639999999999,4681.8099999999995
you,you,4681.8099999999995,4681.94
Senator,senator,4681.94,4682.259999999999
applause,applause,4682.259999999999,4685.099999999999
Gentlemen,,,
the,,,
next,,,
series,,,
of,,,
questions,,,
will,,,
be,,,
on,on,4685.27,4685.47
social,social,4685.64,4686.160000000001
issues,issues,4686.16,4686.29
Governor,governor,4687.27,4687.51
Kasich,,,
the,the,4687.99,4688.12
last,last,4688.12,4688.5199999999995
debate,debate,4688.52,4688.900000000001
you,you,4689.36,4689.49
were,were,4689.49,4689.66
asked,asked,4689.66,4689.87
a,a,4689.87,4689.91
question,question,4689.91,4690.3
about,about,4690.3,4690.55
religious,religious,4690.55,4691.1
liberty,liberty,4691.099999,4691.559999
in,in,4691.639999,4691.789999
a,a,4691.79,4691.84
hypothetical,hypothetical,4691.84,4692.51
situation,situation,4692.52,4693.290000000001
where,where,4693.53,4693.73
a,a,4693.73,4693.82
same,same,4693.82,4694.099999999999
sex,sex,4694.099999,4694.389999
couple,couple,4694.389999,4694.709999
approaches,approaches,4694.71,4695.22
a,a,4695.219999,4695.329999
cupcake,cupcake,4695.36,4695.94
maker,maker,4695.94,4696.4
to,to,4696.619999,4696.769998999999
do,do,4696.77,4697.05
their,their,4697.059999,4697.249999
wedding,wedding,4697.25,4697.71
Here's,here's,4697.84,4698.05
what,what,4698.049999,4698.179999
you,you,4698.18,4698.31
said,said,4698.31,4698.39
begin,begin,4698.39,4698.4400000000005
video,video,4698.4400000000005,4698.490000000001
clip,clip,4698.490000000001,4698.580000000001
If,if,4699.81,4700.04
you're,,,
in,,,
the,,,
business,business,4700.34,4700.84
of,of,4700.84,4700.99
selling,selling,4700.99,4701.45
things,things,4701.45,4702.05
if,if,4702.55,4702.6900000000005
you're,you're,4702.69,4702.8099999999995
not,not,4702.81,4703.01
going,going,4703.01,4703.12
to,,,
sell,sell,4703.21,4703.53
to,to,4703.53,4703.67
somebody,somebody,4703.68,4704.1
you,you,4704.1,4704.22
don't,don't,4704.22,4704.43
agree,agree,4704.43,4704.71
with,with,4704.71,4704.93
today,today,4705.48,4705.709999999999
I'm,i'm,4705.71,4705.82
not,not,4705.82,4705.969999999999
going,going,4705.97,4706.09
to,,,
sell,sell,4706.139999,4706.439999
to,,,
somebody,somebody,4706.45,4706.92
who's,who's,4707.679999,4708.019999
gay,gay,4708.03,4708.469999999999
then,then,4708.849999,4708.939999
tomorrow,tomorrow,4708.94,4709.37
maybe,maybe,4709.37,4709.68
I,i,4709.679999,4709.739999
won't,won't,4709.74,4709.99
sell,sell,4710.0,4710.22
to,to,4710.219999,4710.359999
somebody,somebody,4710.36,4710.7
who's,who's,4710.7,4710.9
divorced,divorced,4710.9,4711.61
end,end,4712.24,4712.2699999999995
video,video,4712.2699999999995,4712.32
clip,,,
Governor,governor,4712.49,4712.7699999999995
some,some,4712.77,4713.040000000001
faith,faith,4713.04,4713.48
leaders,leaders,4713.48,4713.959999999999
got,got,4713.96,4714.16
nervous,nervous,4714.16,4714.69
about,about,4714.690001,4715.020001
that,that,4715.02,4715.2300000000005
answer,answer,4715.23,4715.679999999999
Do,do,4716.39,4716.67
gay,gay,4716.68,4717.01
marriage,marriage,4717.01,4717.47
dissenters,<unk>,4717.47,4717.4800000000005
have,have,4718.84,4719.13
rights,rights,4719.13,4719.67
Well,well,4720.2,4720.44
look,look,4720.52,4720.830000000001
first,first,4721.35,4721.63
of,of,4721.63,4721.72
all,all,4721.72,4722.1900000000005
I,i,4722.32,4722.46
try,try,4722.46,4722.69
to,to,4722.69,4722.78
be,be,4722.78,4722.9
a,a,4722.9,4722.969999999999
man,man,4722.97,4723.17
of,of,4723.17,4723.27
faith,faith,4723.27,4723.63
every,every,4723.7,4723.97
day,day,4723.97,4724.41
as,as,4724.72,4724.93
best,best,4724.929999,4725.209999
as,as,4725.21,4725.39
I,i,4725.389999,4725.489999
can,can,4725.49,4725.96
and,and,4726.29,4726.5
I,i,4726.5,4726.59
try,try,4726.59,4726.82
to,to,4726.82,4726.92
focus,focus,4726.92,4727.45
in,in,4727.46,4727.66
my,my,4727.66,4727.86
faith,faith,4727.86,4728.2
on,on,4728.2,4728.33
the,the,4729.13,4729.15
dos,dos,4729.15,4729.18
and,,,
I,i,4729.429999,4729.519999
think,think,4729.52,4729.76
the,the,4729.759999,4729.869999
don'ts,don'ts,4729.87,4730.2
will,will,4730.2,4730.33
take,take,4730.349999,4730.539999
care,care,4730.54,4730.69
of,of,4730.69,4730.7699999999995
themselves,themselves,4730.77,4731.2300000000005
once,once,4731.23,4731.49
I,i,4731.49,4731.57
get,get,4731.57,4731.759999999999
the,the,4731.759999,4731.879999
dos,,,
right,right,4732.25,4732.55
which,which,4732.549999,4732.769999
is,is,4732.77,4732.92
humility,humility,4732.93,4733.5
and,and,4733.5,4733.69
loving,loving,4733.75,4734.09
my,my,4734.09,4734.29
enemy,enemy,4734.29,4734.69
and,and,4734.690001,4734.870001
caring,caring,4734.87,4735.18
for,for,4735.19,4735.32
my,my,4735.32,4735.509999999999
neighbor,neighbor,4735.51,4735.96
But,but,4736.22,4736.38
secondly,secondly,4736.38,4737.06
look,look,4737.950000000001,4738.06
you're,you're,4738.89,4738.96
in,,,
the,the,4739.13,4739.2300000000005
commerce,commerce,4739.23,4739.66
business,business,4739.66,4740.01
you,you,4740.01,4740.09
want,,,
to,,,
sell,sell,4740.25,4740.47
somebody,somebody,4740.47,4740.820000000001
a,a,4740.82,4740.889999999999
cupcake,cupcake,4740.89,4741.38
great,great,4741.39,4741.77
OK,ok,4741.77,4742.21
But,but,4742.4,4742.5599999999995
now,now,4742.559999,4742.779999
if,,,
they,they,4742.84,4742.99
ask,ask,4742.99,4743.219999999999
you,you,4743.22,4743.3
to,to,4743.3,4743.39
participate,participate,4743.389999,4744.169999
in,in,4744.17,4744.29
something,something,4744.29,4744.63
you,you,4744.63,4744.74
really,really,4744.74,4745.0
don't,don't,4745.0,4745.25
like,like,4745.25,4745.69
that's,that's,4745.849999,4746.189999
a,a,4746.19,4746.24
whole,whole,4746.24,4746.5
'nother,<unk>,4746.5,4746.51
issue,issue,4746.96,4747.26
OK,ok,4747.58,4747.66
Another,another,4748.07,4748.67
issue,issue,4748.7,4749.19
Here's,here's,4749.91,4750.13
what,what,4750.129999,4750.269999
I'd,,,
like,like,4750.359999,4750.569999
to,to,4750.58,4750.71
see,see,4750.709999,4750.919999
happen,happen,4750.92,4751.25
The,the,4751.25,4751.36
Supreme,supreme,4751.359999,4751.749999000001
Court,court,4751.75,4752.01
ruled,ruled,4752.01,4752.37
I,i,4752.42,4752.53
don't,don't,4752.53,4752.719999999999
agree,agree,4752.72,4752.96
with,with,4752.96,4753.1
the,the,4753.1,4753.1900000000005
ruling,ruling,4753.19,4753.65
I'm,i'm,4754.0,4754.19
of,,,
favor,favor,4754.31,4754.6900000000005
of,of,4754.69,4754.86
marriage,marriage,4754.86,4755.19
between,between,4755.2,4755.65
you,you,4755.65,4755.74
know,know,4755.74,4755.87
traditional,traditional,4755.87,4756.4
marriage,marriage,4756.4,4756.7
a,a,4756.7,4756.7699999999995
man,man,4756.77,4757.0
and,,,
a,,,
woman,woman,4757.07,4757.48
What,what,4757.94,4758.16
I,i,4758.16,4758.26
hope,hope,4758.26,4758.530000000001
was,was,4758.53,4758.719999999999
going,going,4758.72,4758.83
to,to,4758.83,4758.87
happen,happen,4758.88,4759.24
after,after,4759.24,4759.49
the,the,4759.49,4759.63
Supreme,supreme,4759.87,4760.2699999999995
Court,court,4760.27,4760.530000000001
ruling,ruling,4760.53,4760.87
is,is,4760.87,4760.95
things,things,4760.96,4761.26
would,would,4761.26,4761.42
settle,settle,4761.42,4761.75
down,down,4761.75,4762.13
If,if,4762.42,4762.58
you,you,4762.58,4762.68
go,go,4762.679999,4762.799999
to,to,4762.8,4762.9400000000005
a,a,4762.94,4763.03
photographer,photographer,4763.03,4763.86
to,to,4763.92,4764.09
take,take,4764.36,4764.589999999999
pictures,pictures,4764.59,4764.9800000000005
at,at,4764.98,4765.099999999999
your,your,4765.099999,4765.229999
wedding,wedding,4765.23,4765.5599999999995
and,and,4765.559999,4765.639999
he,he,4765.639999,4765.769999
says,says,4765.77,4766.0
I'd,i'd,4766.0,4766.12
rather,rather,4766.12,4766.39
not,not,4766.389999,4766.629999
do,do,4766.63,4766.79
it,it,4766.79,4766.97
find,find,4767.4,4767.69
another,another,4767.69,4768.0
photographer,photographer,4768.0,4768.76
don't,don't,4768.949999,4769.189999
sue,sue,4769.190001,4769.450001
them,them,4769.449999,4769.6199990000005
in,in,4769.619999,4769.789999
court,court,4769.789999,4770.169999
You,you,4770.459999,4770.569998999999
know,know,4770.57,4770.679999999999
what,what,4770.68,4770.91
the,the,4771.059999,4771.169999
problem,problem,4771.17,4771.81
is,is,4771.81,4772.150000000001
in,in,4774.08,4774.24
our,our,4774.24,4774.49
country,country,4774.49,4775.21
in,in,4775.52,4775.67
our,our,4775.67,4775.85
country,country,4775.85,4776.4800000000005
we,we,4776.8,4776.96
need,need,4776.96,4777.14
to,to,4777.14,4777.22
learn,learn,4777.22,4777.46
to,to,4777.46,4777.56
respect,respect,4777.56,4778.110000000001
each,each,4778.11,4778.33
other,other,4778.33,4778.73
and,and,4778.98,4779.169999999999
be,be,4779.17,4779.27
a,a,4779.27,4779.34
little,little,4779.34,4779.49
bit,bit,4779.49,4779.66
more,more,4779.66,4779.849999999999
tolerant,tolerant,4779.849999,4780.479999
for,for,4780.51,4780.67
one,one,4780.67,4780.89
another,another,4780.889999,4781.359999
And,and,4781.58,4781.74
at,,,
the,the,4781.83,4781.94
end,end,4781.94,4782.08
of,of,4782.08,4782.16
the,the,4782.16,4782.25
day,day,4782.25,4782.5
don't,don't,4782.5,4782.76
go,go,4782.77,4782.93
to,to,4782.929999,4783.069999
court,court,4783.09,4783.45
Can't,can't,4783.77,4784.02
we,we,4784.02,4784.17
have,have,4784.17,4784.34
common,common,4784.349999,4784.779999
sense,sense,4784.78,4785.09
in,in,4785.089999,4785.1999989999995
America,america,4785.2,4785.61
That's,that's,4785.61,4785.86
the,,,
way,way,4785.929999,4786.149999
it,it,4786.15,4786.23
used,used,4786.23,4786.469999999999
to,to,4786.48,4786.599999999999
be,be,4786.6,4786.96
And,and,4787.25,4787.45
there,there,4787.449999,4787.569999
was,was,4787.57,4787.73
a,a,4787.73,4787.79
book,book,4787.789999,4788.099999
written,written,4788.1,4788.410000000001
called,called,4788.41,4788.67
The,the,4788.67,4788.78
Death,death,4788.78,4789.0599999999995
of,of,4789.08,4789.22
Common,common,4789.219999,4789.589999
Sense,sense,4789.59,4789.89
We,we,4789.89,4790.04
need,need,4790.04,4790.23
to,to,4790.23,4790.32
bring,bring,4790.32,4790.62
it,it,4790.62,4790.75
back,back,4790.76,4791.110000000001
But,but,4791.11,4791.24
at,,,
the,the,4791.35,4791.51
end,end,4791.51,4791.6900000000005
of,of,4791.69,4791.8099999999995
the,the,4791.81,4791.900000000001
day,day,4791.9,4792.36
if,if,4792.73,4792.929999999999
somebody,somebody,4792.93,4793.240000000001
is,is,4793.24,4793.34
being,being,4793.34,4793.610000000001
pressured,pressured,4793.61,4794.139999999999
to,to,4794.14,4794.22
